"Channel Title","Channel URL","Channel ID",Position,"Video Title","Video URL","Video ID","Publish Date",Duration,Views,Description,"Thumbnail URL","Availability Status"
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,108,"الفرق بين البدل وعطف البيان ـ سلسلة تعلم الإعراب 51",https://www.youtube.com/watch?v=QHweS_y56Ts,QHweS_y56Ts,2021-03-13T09:00:06Z,11:33,"331,779","شرح الفرق بين البدل  الكل من كل وعطف البيان بالتفصيل .
لمزيد من الشرح وإعراب الأمثلة الموجودة بالمقطع من هنا :
https://www.fononarabic.com/2021/03/albadal%20waeatif%20albayan.html
لمتابعتنا في قناة التليجرام  بها الكثير من الاختبارات الإلكترونية من هنا : 
https://t.me/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/QHweS_y56Ts/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,109,"مثلث قطرب  بصوت رائع",https://www.youtube.com/watch?v=ihQULumuCdM,ihQULumuCdM,2021-02-22T15:37:44Z,08:31,"79,412","منظومة مثلث قطرب لمحبي اللغة العربية بصوت الشبل عمر محمد حسين . 
لتحميل المنظومة مكتوبة  وعرض كتاب شرح منظومة قطرب من هنا : 
https://www.fononarabic.com/2021/02/blog-post.html",https://i.ytimg.com/vi/ihQULumuCdM/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,110,"الألف اللينة المتطرفة  في الحروف",https://www.youtube.com/watch?v=Y2cer5ShyTY,Y2cer5ShyTY,2021-02-22T08:40:38Z,02:45,"80,262","شرح تفصيلي لدرس الألف اللينة المتطرفة في الحروف  .
لمشاهدة شرح درس الألف اللينة المتطرفة في الأفعال الثلاثية وغير الثلاثية من هنا : 
https://youtu.be/v15KHJo_VQU
لمشاهدة شرح درس الألف اللينة المتطرفة في الأسماء الثلاثية وغير الثلاثية من هنا : 
https://youtu.be/UJvg_LzsYIk

#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/Y2cer5ShyTY/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,111,"الألف اللينة المتطرفة في الأسماء",https://www.youtube.com/watch?v=UJvg_LzsYIk,UJvg_LzsYIk,2021-02-21T09:40:35Z,09:56,"418,175","شرح تفصيلي لدرس الألف اللينة المتطرفة في الأسماء الثلاثية وفوق الثلاثية .
لمشاهدة شرح درس الألف اللينة المتطرفة في الأفعال الثلاثية وغير الثلاثية من هنا : 
https://youtu.be/v15KHJo_VQU
لمشاهدة شرح درس الألف اللينة المتطرفة  في الحروف من هنا : 
https://youtu.be/Y2cer5ShyTY

#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/UJvg_LzsYIk/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,112,"الألف اللينة المتطرفة في الأفعال الثلاثية وغير الثلاثية",https://www.youtube.com/watch?v=v15KHJo_VQU,v15KHJo_VQU,2021-02-20T09:16:22Z,09:23,"220,792","شرح تفصيلي لدرس الألف اللينة المتطرفة في الأفعال الثلاثية وفوق الثلاثية .
لمشاهدة شرح درس الألف اللينة المتطرفة في الأسماء الثلاثية وغير الثلاثية من هنا : 
https://youtu.be/UJvg_LzsYIk
لمشاهدة شرح درس الألف اللينة المتطرفة  في الحروف من هنا : 
https://youtu.be/Y2cer5ShyTY
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/v15KHJo_VQU/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,113,"اسم الآلة المشتق والجامد ـ سلسلة تعلم الإعراب 50",https://www.youtube.com/watch?v=OcJj7MoGbbg,OcJj7MoGbbg,2020-12-26T18:32:21Z,18:35,"79,605","شرح درس اسم الآلة المشتق والجامد وإعراب اسم الآلة  ـ سلسلة تعلم الإعراب 50
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/OcJj7MoGbbg/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,114,"كيف تعرب 2 ـ تعلم الإعراب من البداية ـ سلسلة تعلم الإعراب 49",https://www.youtube.com/watch?v=Dl04nnTyTPs,Dl04nnTyTPs,2020-12-12T07:21:03Z,22:46,"643,880","نتعلم كيف نعرب الكلمات  هذا الجزء الثاني 2 ـ تعلم الإعراب من البداية ـ سلسلة تعلم الإعراب 49
يمكنكم متابعة الجزء الأول من هنا :
https://www.youtube.com/watch?v=4EymsJxwf9I
يمكنكم متابعة قائمة التشغيل لتعلم النحو والإعراب من البداية من هنا :
https://www.youtube.com/playlist?list=PLrFRFRnrC6-U43IsG-wFjjZtwbDN06AVQ
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/Dl04nnTyTPs/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,115,"المفعول معه ــ سلسلة تعلم الإعراب 48",https://www.youtube.com/watch?v=u6UmSIrjTKI,u6UmSIrjTKI,2020-12-05T06:59:46Z,11:48,"365,541","المفعول معه بالتفصيل  ــ سلسلة تعلم الإعراب 48
درس المفعول فيه ( الظرف ) من هنا : https://youtu.be/VGyvRZN9O0w
درس المفعول لأجله من هنا : https://youtu.be/g35oINyuk0U
درس المفعول المطلق من هنا : https://youtu.be/qH450Om0Ul8
درس المفعول به من هنا : https://youtu.be/-sSadKciHjA
درس المفعول معه من هنا : https://youtu.be/u6UmSIrjTKI
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/u6UmSIrjTKI/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,116,"الاستثناء بـخلا وعدا وحاشا ــ  سلسلة تعلم الإعراب 47",https://www.youtube.com/watch?v=jvQseSYzyrQ,jvQseSYzyrQ,2020-12-01T07:16:28Z,05:26,"243,220","شرح درس أسلوب بالاستثناء بـخلا وعدا وحاشا 
شرح درس أسلوب الاستثناء بإلا من هنا :
https://youtu.be/_XnypvAbCXY
شرح درس أسلوب غير وسوى من هنا : 
https://youtu.be/JADDbP5MvUQ
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/jvQseSYzyrQ/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,117,"الاستثناء بغير وسوى بالتفصيل ـ سلسلة تعلم الإعراب 46",https://www.youtube.com/watch?v=JADDbP5MvUQ,JADDbP5MvUQ,2020-11-30T09:16:17Z,10:11,"301,299","شرح درس أسلوب الاستثناء بغير وسوى بالتفصيل .
شرح درس أسلوب الاستثناء بإلا من هنا :
https://youtu.be/_XnypvAbCXY
شرح أسلوب الاستثناء بخلا وعدا وحاشا من هنا : 
https://youtu.be/jvQseSYzyrQ
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/JADDbP5MvUQ/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,118,"الاستثناء بإلا بالتفصيل  ـ سلسلة تعلم الإعراب 45",https://www.youtube.com/watch?v=_XnypvAbCXY,_XnypvAbCXY,2020-11-29T15:05:04Z,12:40,"526,409","شرح أسلوب الاستثناء بإلا بالتفصيل و أركانه و حالاته .
شرح أسلوب الاستثناء بغير وسوى من هنا : 
https://youtu.be/JADDbP5MvUQ
شرح أسلوب الاستثناء بخلا وعدا وحاشا من هنا : 
https://youtu.be/jvQseSYzyrQ

#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/_XnypvAbCXY/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,119,"الإعراب و البناء ـ سلسلة تعلم الإعراب 44",https://www.youtube.com/watch?v=z4_zvFk7na8,z4_zvFk7na8,2020-08-07T15:23:04Z,18:43,"150,229","شرح درس المعرب و المبني في الأسماء والأفعال و الحروف بالتفصيل 
لدخول لصفحة الاختبار و الدروس المرتبطة من هنا : 
https://www.fononarabic.com/2020/08/almaerab-walmabniu.html
للدخول للاختبار مباشرة من هنا ( اختبار عن الأسماء المبنية )
https://forms.gle/2x9pmac1BNCasxUYA
أسماء الإشارة 
https://youtu.be/eO0c3sBP6Zg
الضمائر المنفصلة ( المتكلم و المخاطب و الغائب ) مع الشرح بطريقة سهلة و بسيطة
https://youtu.be/aYnw3u2ChRI
الضمائر المتصلة و إعرابها بالتفصيل
https://youtu.be/cGxdW8XgiOs
الأسماء الموصولة كاملة المختصة و المشتركة
https://youtu.be/tPIEgfxmDr0
الحروف و علاماتها و أنواعها
https://youtu.be/5zVklJM2O7c
حروف الجر بطريقة رائعة مع علامات الإعراب
https://youtu.be/yJ60Yy-_FDg
إن و أخواتها ـ الحروف الناسخة
https://youtu.be/6exrOOT9chw
حروف العطف بالتفصيل بطريقة جميلة
https://youtu.be/5V-uGR2ZL4M
حالات بناء الفعل الماضي
https://youtu.be/eLHiHvHA_d8
بناء الأمر ــ حالات بناء فعل الأمر
https://youtu.be/wVn3zdD8AfQ
بناء المضارع ــ على السكون و الفتح
https://youtu.be/dmjRa2UrNVk
رفع الفعل المضارع ـ الصحيح و المعتل و الأفعال الخمسة
https://youtu.be/63dRKoaxLh4
نصب المضارع شرح بالتفصيل لجميع المراحل
https://youtu.be/OH8e6y1Elow
جزم الفعل المضارع ـ الصحيح و المعتل الآخر و الأفعال الخمسة
https://youtu.be/9CCiiFMsUyU
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة 2020 ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2SVr3TMB7sPrJDw1D1_g/join
يمكنكم المشاركة في ترجمة المقاطع عبر الرابط الآتي:
http://www.youtube.com/timedtext_cs_panel?c=UC1Z2SVr3TMB7sPrJDw1D1_g&tab=2
تابعونا على صفحة فنون العربية على الفيس بوك من هنا :
https://www.facebook.com/fonoonarabic
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/z4_zvFk7na8/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,120,"الممنوع من الصرف ـ سلسلة تعلم الإعراب43",https://www.youtube.com/watch?v=DsI2Bmsw3r8,DsI2Bmsw3r8,2020-07-23T12:28:40Z,24:32,"297,272","في هذا الدرس شرح بالتفصيل للمنوع من الصرف إذا أعجبكم المحتوى فأرجو مشاركته لتعم الفائدة وشكرا لكم .
 رابط الاختبار الإلكتروني للمنوع من الصرف من هنا : 
https://forms.gle/HiTBQ4wXM6XJSFxP7
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة 2020 ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2SVr3TMB7sPrJDw1D1_g/join
يمكنكم المشاركة في ترجمة المقاطع عبر الرابط الآتي:
http://www.youtube.com/timedtext_cs_panel?c=UC1Z2SVr3TMB7sPrJDw1D1_g&tab=2
تابعونا على صفحة فنون العربية على الفيس بوك من هنا :
https://www.facebook.com/fonoonarabic

#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/DsI2Bmsw3r8/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,121,"كيف نكتب بخط جميل بالقلم العادي 2",https://www.youtube.com/watch?v=xyjzIQZHoiE,xyjzIQZHoiE,2020-07-15T13:49:07Z,23:51,"77,343","شاهد أيضا نصائح لتحسين الخط العربي 
https://youtu.be/7cuPq1HZkAQ
يمكنكم المشاركة في ترجمة المقاطع عبر الرابط الآتي:
http://www.youtube.com/timedtext_cs_panel?c=UC1Z2SVr3TMB7sPrJDw1D1_g&tab=2

شرح خاصية الانتساب إلى قنوات اليوتيوب الجديدة 2020 ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2SVr3TMB7sPrJDw1D1_g/join
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/xyjzIQZHoiE/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,122,"إعراب سورة الكوثر ـ سلسلة تعلم الإعراب 42",https://www.youtube.com/watch?v=jnD1Z8QDg90,jnD1Z8QDg90,2020-07-12T13:00:10Z,09:43,"58,356","في هذا المقطع نطبق على الدروس النحوية من خلال إعراب سورة الكوثر بالتفصيل . 
الضمير المستتر ـ وجوبًا وجوازًا ـ سلسلة تعلم الإعراب 40
https://youtu.be/yV-UaopW4ew
تابع الضمائر المنفصلة من هنا : 
https://youtu.be/aYnw3u2ChRI
الضمائر المتصلة بالتفصيل و إعرابها بالتفصيل
https://youtu.be/cGxdW8XgiOs 
إعراب الضمائر المتصلة مع الاسم  من هنا : 
https://youtu.be/eCbCWzdE4iI
لمتابعة درس أسماء الإشارة : 
https://youtu.be/eO0c3sBP6Zg
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة 2020 ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2SVr3TMB7sPrJDw1D1_g/join
المضاف و المضاف إليه شرح بالتفصيل ـ سلسلة تعلم الإعراب 25.
https://youtu.be/vFBGO9pF3Ew
بناء الأمر ــ حالات بناء فعل الأمر ــ سلسلة تعلم الإعراب 23.mp4
https://youtu.be/wVn3zdD8AfQ
حالات بناء الفعل المضارع مع إعراب الأمثلةبالتفصيل من هنا :
https://youtu.be/dmjRa2UrNVk 
لمتابعة شرح أدوات الجزم التي تجزم فعلا واحدا و علامات الجزم و الفرق بين لا الناهية و لا النافية .
https://youtu.be/9CCiiFMsUyU
لمتابعة نصب الفعل  المضارع بالتفصيل لجميع المراحل ـ سلسلة تعلم الإعراب 20
https://youtu.be/OH8e6y1Elow
لمتابعة رفع الفعل المضارع ـ الصحيح و المعتل و الأفعال الخمسة ـ سلسلة تعلم الإعراب 19 من هنا : 
https://www.youtube.com/watch?v=63dRKoaxLh4
حالات بناء الفعل الماضي ـ سسلسلة تعلم الإعراب 18
https://www.youtube.com/watch?v=eLHiHvHA_d8&t=3s
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/jnD1Z8QDg90/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,123,"النداء ـ المنادى وأنواعه بالتفصيل ـ سلسلة تعلم الإعراب 41",https://www.youtube.com/watch?v=f-eVNtdqSFg,f-eVNtdqSFg,2020-07-05T13:58:19Z,17:49,"435,581","أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة 2020 ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2SVr3TMB7sPrJDw1D1_g/join
يمكنكم المشاركة في ترجمة المقاطع عبر الرابط الآتي:
http://www.youtube.com/timedtext_cs_panel?c=UC1Z2SVr3TMB7sPrJDw1D1_g&tab=2
لمتابعة درس أسماء الإشارة : 
https://youtu.be/eO0c3sBP6Zg
شرح درس الأعداد من واحد إلى عشرة بالتفصيل 
https://youtu.be/x8DzMFSo5Ug
لمتابعة درس التوكيد اللفظي و المعنوي ــ سلسلة تعلم الإعراب 36.mp4
https://youtu.be/PJJ4dXlYuxw 
أنواع النعت (الصفة) سلسلة تعلم الإعراب 33.mp4
https://youtu.be/QbPnbwIyRsQ
أنواع الخبر شرح بالتفصيل ـ سلسلة تعلم الإعراب 14.mp4
https://youtu.be/5sLnAlW74vQ
الفرق بين النعت الحقيقي و النعت السببي ـ سلسة تعلم الإعراب 34.mp4
https://youtu.be/Cu6xb3CgW8U
الفرق بين الصفة و الحال ـ سلسلة تعلم الإعراب 31.
https://youtu.be/YIPVugqseKY
علامات الإعراب  الأصلية : ( الضمة ـ الفتحة ـ الكسرة ) سلسلة تعلم الإعراب 5
https://youtu.be/_GpJcCQl79w
علامات الإعراب الفرعية شرح بالتفصيل ـ سلسلة تعلم الإعراب 6
https://youtu.be/FUGuenhyaZ4
الفاعل و علامات إعرابه و أنواعه ـ سلسلة تعلم الإعراب 9
https://youtu.be/GeoiDO3Y6ls
المفعول به و علامات إعرابه و أنواعه ـ سلسلة تعلم الإعراب 10
https://youtu.be/-sSadKciHjA
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/f-eVNtdqSFg/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,124,"الضمير المستتر ـ وجوبًا وجوازًا ـ سلسلة تعلم الإعراب 40",https://www.youtube.com/watch?v=yV-UaopW4ew,yV-UaopW4ew,2020-07-01T10:11:51Z,07:53,"344,790","يمكنكم المشاركة في ترجمة المقاطع عبر الرابط الآتي:
http://www.youtube.com/timedtext_cs_panel?c=UC1Z2SVr3TMB7sPrJDw1D1_g&tab=2
تابع الضمائر المنفصلة من هنا : 
https://youtu.be/aYnw3u2ChRI
الضمائر المتصلة بالتفصيل و إعرابها بالتفصيل
https://youtu.be/cGxdW8XgiOs 
إعراب الضمائر المتصلة مع الاسم  من هنا : 
https://youtu.be/eCbCWzdE4iI
لمتابعة درس أسماء الإشارة : 
https://youtu.be/eO0c3sBP6Zg
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة 2020 ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2SVr3TMB7sPrJDw1D1_g/join
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/yV-UaopW4ew/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,125,"التمييز بأنواعه بطريقة رائعة  ــ سلسلة تعلم الإعراب 39",https://www.youtube.com/watch?v=Z3VulRoUu1I,Z3VulRoUu1I,2020-06-28T15:55:54Z,18:41,"618,246","في هذا الدرس شرح التمييز و أنواعه  : ( الذات ــ  والنسبة) أو ( المفردــ  والجملة  )  أو ( الملفوظ ــ  و الملحوظ) 
إعرابات الجمل الواردة في الدرس بالتفصيل من هنا :
https://www.fononarabic.com/2020/06/discrimination-altamyiz.html
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة 2020 ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2SVr3TMB7sPrJDw1D1_g/join
لمتابعة درس أسماء الإشارة : 
https://youtu.be/eO0c3sBP6Zg
شرح درس الأعداد من واحد إلى عشرة بالتفصيل 
https://youtu.be/x8DzMFSo5Ug
لمتابعة درس التوكيد اللفظي و المعنوي ــ سلسلة تعلم الإعراب 36.mp4
https://youtu.be/PJJ4dXlYuxw 
أنواع النعت (الصفة) سلسلة تعلم الإعراب 33.mp4
https://youtu.be/QbPnbwIyRsQ
أنواع الخبر شرح بالتفصيل ـ سلسلة تعلم الإعراب 14.mp4
https://youtu.be/5sLnAlW74vQ
الفرق بين النعت الحقيقي و النعت السببي ـ سلسة تعلم الإعراب 34.mp4
https://youtu.be/Cu6xb3CgW8U
الفرق بين الصفة و الحال ـ سلسلة تعلم الإعراب 31.
https://youtu.be/YIPVugqseKY
علامات الإعراب  الأصلية : ( الضمة ـ الفتحة ـ الكسرة ) سلسلة تعلم الإعراب 5
https://youtu.be/_GpJcCQl79w
علامات الإعراب الفرعية شرح بالتفصيل ـ سلسلة تعلم الإعراب 6
https://youtu.be/FUGuenhyaZ4
الفاعل و علامات إعرابه و أنواعه ـ سلسلة تعلم الإعراب 9
https://youtu.be/GeoiDO3Y6ls
المفعول به و علامات إعرابه و أنواعه ـ سلسلة تعلم الإعراب 10
https://youtu.be/-sSadKciHjA
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/Z3VulRoUu1I/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,126,"الفرق  بين لا الناهية ولا النافية بطريقة سهلة ـ سلسلة تعلم الإعراب 38",https://www.youtube.com/watch?v=h3LSl6S05hs,h3LSl6S05hs,2020-06-23T16:08:13Z,05:23,"1,133,527","في هذا الدرس شرح الفرق بين لا الناهية ولا النافية بالتفصيل .  
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب  ودعم صناع المحتوى
لمتابعة شرح أدوات الجزم التي تجزم فعلا واحدا و علامات الجزم و الفرق بين لا الناهية و لا النافية .
https://youtu.be/9CCiiFMsUyU
لمتابعة نصب الفعل  المضارع بالتفصيل لجميع المراحل ـ سلسلة تعلم الإعراب 20
https://youtu.be/OH8e6y1Elow
لمتابعة رفع الفعل المضارع ـ الصحيح و المعتل و الأفعال الخمسة ـ سلسلة تعلم الإعراب 19 من هنا : 
https://www.youtube.com/watch?v=63dRKoaxLh4
حالات بناء الفعل الماضي ـ سسلسلة تعلم الإعراب 18
https://www.youtube.com/watch?v=eLHiHvHA_d8&t=3s
الضمائر المتصلة بالتفصيل و إعرابها بالتفصيل 
https://www.youtube.com/watch?v=cGxdW8XgiOs&t=4s
تابع الضمائر المنفصلة من هنا : 
https://www.youtube.com/watch?v=aYnw3u2ChRI&t=2s
إعراب الضمائر المتصلة مع الاسم  من هنا : 
https://www.youtube.com/watch?v=eCbCWzdE4iI&t=61s
أنواع الفعل ( الماضي و المضارع و الأمر ) و علامات كل نوع شرح بالتفصيل ــ سلسلة تعلم الإعراب 2
https://www.youtube.com/watch?v=z-ciHbclUXI
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/h3LSl6S05hs/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,127,"البدل و أقسامه بطريقة جميلة  ــ سلسلة تعلم الإعراب 37",https://www.youtube.com/watch?v=1Qg0zSoIFLg,1Qg0zSoIFLg,2020-06-20T12:07:59Z,18:56,"1,107,060","في هذا الدرس شرح البدل و أقسامه : ( كل من كل ــ  بعض من كل ــ اشتمال ) 
لمتابعة درس أسماء الإشارة : 
https://youtu.be/eO0c3sBP6Zg
لمتابعة درس التوكيد اللفظي و المعنوي ــ سلسلة تعلم الإعراب 36.mp4
https://youtu.be/PJJ4dXlYuxw 

أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة 2020 ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2SVr3TMB7sPrJDw1D1_g/join
أنواع النعت (الصفة) سلسلة تعلم الإعراب 33.mp4
https://youtu.be/QbPnbwIyRsQ
أنواع الخبر شرح بالتفصيل ـ سلسلة تعلم الإعراب 14.mp4
https://youtu.be/5sLnAlW74vQ
الفرق بين النعت الحقيقي و النعت السببي ـ سلسة تعلم الإعراب 34.mp4
https://youtu.be/Cu6xb3CgW8U
الفرق بين الصفة و الحال ـ سلسلة تعلم الإعراب 31.
https://youtu.be/YIPVugqseKY
علامات الإعراب  الأصلية : ( الضمة ـ الفتحة ـ الكسرة ) سلسلة تعلم الإعراب 5
https://youtu.be/_GpJcCQl79w
علامات الإعراب الفرعية شرح بالتفصيل ـ سلسلة تعلم الإعراب 6
https://youtu.be/FUGuenhyaZ4
الفاعل و علامات إعرابه و أنواعه ـ سلسلة تعلم الإعراب 9
https://youtu.be/GeoiDO3Y6ls
المفعول به و علامات إعرابه و أنواعه ـ سلسلة تعلم الإعراب 10
https://youtu.be/-sSadKciHjA
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/1Qg0zSoIFLg/hqdefault.jpg,available
"فنون العربية",https://www.youtube.com/@fonon_arabic,UC1Z2SVr3TMB7sPrJDw1D1_g,128,"التوكيد اللفظي و المعنوي ــ سلسلة تعلم الإعراب 36",https://www.youtube.com/watch?v=PJJ4dXlYuxw,PJJ4dXlYuxw,2020-06-13T14:31:44Z,16:36,"753,295","إعراب الجمل الواردة عن التوكيد في المقطع بالتفصيل من هنا :
https://www.fononarabic.com/2020/06/emphasis-altawkid-arabic-language.html 
أسعد بانضمامكم  وشرف لي انتسابكم إلى قناة فنون العربية و تفعيل الانتساب اليوتيوب الجديدة 2020 ودعم صناع المحتوى
https://www.youtube.com/channel/UC1Z2SVr3TMB7sPrJDw1D1_g/join
أنواع النعت (الصفة) سلسلة تعلم الإعراب 33.mp4
https://youtu.be/QbPnbwIyRsQ
أنواع الخبر شرح بالتفصيل ـ سلسلة تعلم الإعراب 14.mp4
https://youtu.be/5sLnAlW74vQ
الفرق بين النعت الحقيقي و النعت السببي ـ سلسة تعلم الإعراب 34.mp4
https://youtu.be/Cu6xb3CgW8U
الفرق بين الصفة و الحال ـ سلسلة تعلم الإعراب 31.
https://youtu.be/YIPVugqseKY
علامات الإعراب  الأصلية : ( الضمة ـ الفتحة ـ الكسرة ) سلسلة تعلم الإعراب 5
https://youtu.be/_GpJcCQl79w
علامات الإعراب الفرعية شرح بالتفصيل ـ سلسلة تعلم الإعراب 6
https://youtu.be/FUGuenhyaZ4
الفاعل و علامات إعرابه و أنواعه ـ سلسلة تعلم الإعراب 9
https://youtu.be/GeoiDO3Y6ls
المفعول به و علامات إعرابه و أنواعه ـ سلسلة تعلم الإعراب 10
https://youtu.be/-sSadKciHjA
يمكنكم دعم القناة لاستمرار المحتوى على paypal من خلال الرابط التالي :
https://paypal.me/mamado77777?locale.x=ar_EG
#فنون_العربية_محمد_حسين",https://i.ytimg.com/vi/PJJ4dXlYuxw/hqdefault.jpg,available
